dimension,birth,death
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
0,20,21
0,20,23
1,17,20
1,17,20
0,20,31
1,19,20
0,20,23
1,17,20
1,19,20
1,19,20
0,20,21
1,19,20
1,19,20
1,19,20
1,15,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,17,20
1,17,20
0,20,61
1,17,20
1,17,20
1,19,20
0,20,25
1,17,20
0,20,23
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
0,20,21
0,20,39
1,19,20
1,19,20
1,19,20
1,15,20
1,13,20
1,17,20
1,17,20
0,20,23
0,20,21
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
0,20,21
1,17,20
0,20,31
1,17,20
1,17,20
0,20,21
0,20,23
1,17,20
1,19,20
1,17,20
1,17,20
1,17,20
1,19,20
0,20,23
1,17,20
1,17,20
1,19,20
0,20,21
1,17,20
0,20,21
1,17,20
0,20,23
1,19,20
1,19,20
1,15,20
1,19,20
1,17,20
1,19,20
1,19,20
0,20,23
1,19,20
1,17,20
1,17,20
0,20,47
0,20,21
0,20,21
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
0,20,23
1,17,20
1,19,20
1,17,20
1,19,20
0,20,41
1,19,20
0,20,61
1,19,20
0,20,49
1,17,20
0,20,25
0,20,66
1,19,20
1,17,20
1,19,20
0,20,21
1,19,20
0,20,21
1,19,20
1,19,20
0,20,66
1,19,20
0,20,41
1,17,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
0,20,21
1,19,20
0,20,49
1,19,20
1,17,20
1,17,20
0,20,35
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
0,20,21
1,17,20
0,20,21
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
0,20,23
1,17,20
1,17,20
1,15,20
1,17,20
1,17,20
1,19,20
0,20,21
1,19,20
0,20,21
1,19,20
1,19,20
1,19,20
1,15,20
0,20,31
1,19,20
1,17,20
1,19,20
0,20,21
1,17,20
1,17,20
1,19,20
1,17,20
0,20,23
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
0,20,61
1,19,20
1,17,20
0,20,21
1,19,20
1,17,20
1,19,20
0,20,41
1,17,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
0,20,21
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
0,20,23
0,20,21
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,17,20
0,20,27
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
0,20,21
1,19,20
1,19,20
1,19,20
0,20,21
0,20,45
1,15,20
1,19,20
1,19,20
1,19,20
1,15,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
0,20,21
1,19,20
1,17,20
1,19,20
1,19,20
0,20,21
1,19,20
1,19,20
1,17,20
1,15,20
0,20,21
1,19,20
0,20,21
0,20,21
1,17,20
1,17,20
1,15,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,15,20
0,20,21
1,15,20
1,17,20
0,20,23
0,20,35
1,17,20
1,15,20
0,20,21
1,15,20
0,20,21
0,20,23
1,19,20
1,15,20
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
0,20,23
1,19,20
0,20,21
0,20,23
1,19,20
0,20,29
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
1,15,20
1,17,20
1,15,20
0,20,27
1,17,20
1,17,20
1,19,20
1,19,20
1,15,20
1,19,20
1,17,20
1,15,20
1,19,20
1,19,20
1,15,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
0,20,21
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,17,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
0,20,37
1,17,20
0,20,27
1,19,20
1,17,20
1,15,20
1,17,20
1,19,20
1,17,20
0,20,31
1,17,20
0,20,23
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
0,20,21
1,15,20
1,19,20
1,13,20
0,20,23
1,19,20
1,17,20
1,17,20
0,20,21
1,15,20
0,20,21
1,15,20
1,15,20
1,15,20
0,20,21
0,20,23
1,17,20
1,19,20
1,19,20
0,20,23
1,19,20
1,15,20
1,19,20
0,20,27
1,15,20
1,19,20
1,17,20
1,11,20
0,20,21
1,17,20
1,15,20
1,17,20
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
1,19,20
0,20,35
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
0,20,55
1,17,20
0,20,21
1,19,20
1,15,20
1,15,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,15,20
1,15,20
0,20,21
0,20,21
1,19,20
0,20,23
1,17,20
0,20,59
1,19,20
1,15,20
0,20,21
0,20,23
1,19,20
1,19,20
0,20,33
1,19,20
1,17,20
1,17,20
1,17,20
0,20,66
1,17,20
1,15,20
1,15,20
1,19,20
0,20,31
0,20,27
1,19,20
1,15,20
1,17,20
1,15,20
1,17,20
1,17,20
1,19,20
1,17,20
1,15,20
1,15,20
1,15,20
1,17,20
0,20,27
1,15,20
1,17,20
0,20,21
1,15,20
1,19,20
0,20,21
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
0,20,21
1,15,20
0,20,21
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
0,20,21
1,19,20
1,17,20
1,15,20
1,15,20
0,20,66
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
1,19,20
1,15,20
0,20,55
0,20,21
1,17,20
1,19,20
1,17,20
1,15,20
1,19,20
0,20,23
1,15,20
0,20,23
1,15,20
1,17,20
1,17,20
1,15,20
1,17,20
1,19,20
1,17,20
1,17,20
1,15,20
1,19,20
1,17,20
1,19,20
1,19,20
1,15,20
0,20,47
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,15,20
1,17,20
1,19,20
1,15,20
1,17,20
1,19,20
1,15,20
1,15,20
0,20,27
1,15,20
1,19,20
1,19,20
1,17,20
0,20,23
1,19,20
1,19,20
1,17,20
0,20,23
0,20,33
1,19,20
1,19,20
1,15,20
1,17,20
0,20,23
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
0,20,21
1,15,20
1,19,20
1,17,20
1,15,20
1,15,20
1,19,20
0,20,23
1,17,20
1,17,20
1,19,20
0,20,23
1,19,20
1,19,20
1,19,20
1,17,20
1,15,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,15,20
0,20,23
1,19,20
0,20,25
1,17,20
1,19,20
1,19,20
1,19,20
0,20,21
1,13,20
1,19,20
0,20,29
0,20,31
1,19,20
1,19,20
0,20,21
1,19,20
0,20,21
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
1,19,20
0,20,25
1,17,20
1,19,20
1,17,20
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
0,20,25
1,19,20
1,19,20
0,20,66
1,17,20
1,17,20
1,19,20
1,15,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
0,20,23
1,19,20
1,19,20
0,20,21
1,17,20
0,20,21
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
0,20,23
1,15,20
1,15,20
1,17,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,13,20
1,19,20
1,17,20
1,17,20
0,20,21
1,19,20
1,17,20
0,20,23
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
0,20,39
0,20,23
1,17,20
1,17,20
1,17,20
1,15,20
1,15,20
0,20,66
1,17,20
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
0,20,23
1,17,20
1,15,20
1,17,20
1,19,20
1,19,20
1,15,20
1,19,20
0,20,29
1,17,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,15,20
0,20,21
1,19,20
1,15,20
1,15,20
1,17,20
0,20,66
1,17,20
1,19,20
1,19,20
1,15,20
1,19,20
1,17,20
1,19,20
1,15,20
0,20,23
1,15,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
0,20,21
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
0,20,33
1,15,20
1,17,20
1,19,20
1,19,20
1,17,20
0,20,21
1,17,20
1,19,20
0,20,23
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
0,20,23
1,17,20
0,20,21
0,20,51
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,17,20
1,19,20
0,20,21
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
0,20,23
1,17,20
0,20,21
0,20,21
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,17,20
1,17,20
0,20,27
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
1,15,20
1,17,20
1,15,20
1,19,20
0,20,21
1,15,20
1,19,20
1,17,20
0,20,31
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
0,20,25
0,20,21
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,15,20
1,15,20
1,17,20
1,19,20
1,17,20
1,17,20
0,20,27
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
1,15,20
1,17,20
1,19,20
1,19,20
1,19,20
0,20,21
1,13,20
1,19,20
1,13,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
1,19,20
0,20,23
1,19,20
1,19,20
1,17,20
1,15,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
0,20,21
1,17,20
1,17,20
1,19,20
1,17,20
1,17,20
1,19,20
1,15,20
1,17,20
1,17,20
1,19,20
1,17,20
1,19,20
1,11,20
0,20,21
1,17,20
1,19,20
0,20,25
1,13,20
1,19,20
1,17,20
1,19,20
1,17,20
1,15,20
1,19,20
0,20,23
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
0,20,21
1,15,20
1,17,20
1,19,20
0,20,21
1,17,20
1,15,20
1,17,20
1,17,20
1,17,20
1,19,20
1,15,20
1,15,20
1,17,20
1,17,20
1,17,20
0,20,25
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,17,20
1,17,20
1,17,20
1,19,20
0,20,21
0,20,23
1,15,20
1,13,20
1,17,20
1,17,20
1,19,20
1,19,20
0,20,27
1,17,20
0,20,23
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
0,20,21
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
0,20,25
1,13,20
1,15,20
1,15,20
1,17,20
1,17,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,15,20
1,15,20
1,19,20
1,17,20
0,20,27
1,17,20
1,15,20
1,17,20
1,17,20
1,17,20
0,20,21
0,20,23
1,19,20
1,19,20
1,19,20
0,20,31
1,17,20
0,20,23
1,19,20
0,20,23
0,20,66
1,19,20
1,17,20
1,17,20
1,15,20
0,20,21
1,17,20
1,17,20
1,17,20
0,20,21
1,19,20
1,17,20
1,17,20
1,15,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
0,20,25
1,9,20
1,13,20
1,19,20
1,17,20
1,15,20
1,19,20
1,17,20
1,19,20
1,15,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
0,20,21
1,17,20
1,17,20
1,15,20
1,19,20
1,13,20
1,19,20
0,20,21
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
0,20,23
1,15,20
1,19,20
1,17,20
1,19,20
0,20,21
1,15,20
1,17,20
1,15,20
1,19,20
1,13,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
1,19,20
1,15,20
1,17,20
1,17,20
0,20,21
1,15,20
1,19,20
1,19,20
1,19,20
0,20,35
1,15,20
1,17,20
1,19,20
0,20,25
1,19,20
0,20,21
1,17,20
0,20,23
1,17,20
0,20,21
1,17,20
1,19,20
1,19,20
1,19,20
1,15,20
1,17,20
1,19,20
0,20,21
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
0,20,66
1,15,20
1,17,20
1,17,20
1,17,20
1,19,20
1,13,20
1,17,20
1,15,20
1,19,20
1,17,20
1,17,20
0,20,21
1,17,20
1,15,20
1,19,20
1,17,20
1,19,20
0,20,25
1,17,20
1,17,20
1,15,20
1,17,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,15,20
0,20,21
1,15,20
0,20,21
1,17,20
1,15,20
1,19,20
1,15,20
1,15,20
1,19,20
0,20,23
1,17,20
1,17,20
1,19,20
1,13,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,11,20
0,20,23
1,13,20
1,19,20
1,9,20
1,19,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,15,20
1,17,20
1,17,20
1,15,20
1,19,20
1,17,20
1,19,20
1,15,20
1,15,20
1,19,20
1,19,20
0,20,66
1,15,20
1,17,20
1,15,20
1,19,20
1,15,20
1,19,20
1,13,20
1,19,20
1,19,20
1,17,20
1,19,20
1,17,20
1,15,20
1,17,20
0,20,23
1,15,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
0,20,21
1,17,20
1,15,20
0,20,25
1,15,20
1,17,20
0,20,55
1,17,20
0,20,21
0,20,21
1,19,20
1,19,20
0,20,23
1,17,20
1,19,20
1,17,20
1,17,20
1,19,20
0,20,31
1,17,20
1,19,20
1,19,20
1,11,20
1,15,20
0,20,21
0,20,59
1,17,20
0,20,29
1,17,20
1,17,20
0,20,21
1,15,20
1,19,20
1,19,20
1,17,20
1,15,20
1,19,20
0,20,21
1,17,20
0,20,21
1,15,20
1,11,20
1,15,20
1,19,20
1,13,20
1,17,20
1,13,20
1,19,20
1,17,20
1,19,20
1,19,20
1,15,20
1,15,20
1,19,20
0,20,27
1,19,20
1,19,20
0,20,23
0,20,25
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
0,20,27
0,20,21
1,19,20
1,19,20
1,13,20
1,15,20
1,17,20
1,19,20
1,19,20
1,19,20
1,11,20
1,19,20
1,19,20
1,19,20
1,17,20
0,20,21
1,15,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,15,20
1,13,20
1,17,20
1,19,20
1,15,20
1,19,20
1,19,20
1,15,20
1,15,20
1,17,20
1,17,20
0,20,31
0,20,31
0,20,21
1,19,20
1,19,20
1,15,20
0,20,47
0,20,21
1,17,20
1,19,20
1,15,20
1,17,20
1,19,20
1,15,20
1,19,20
0,20,51
0,20,23
1,17,20
0,20,21
1,19,20
1,15,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
1,15,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
0,20,59
0,20,25
0,20,21
1,15,20
0,20,66
0,20,23
0,20,25
1,19,20
1,19,20
1,15,20
0,20,65
1,19,20
1,19,20
1,15,20
1,19,20
0,20,21
1,15,20
1,17,20
1,15,20
1,19,20
1,15,20
1,13,20
1,19,20
1,15,20
1,13,20
1,15,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
0,20,29
1,19,20
1,11,20
1,15,20
0,20,25
0,20,21
1,19,20
1,13,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
0,20,23
1,19,20
1,15,20
1,15,20
1,19,20
1,13,20
0,20,23
1,19,20
1,19,20
1,19,20
0,20,25
1,19,20
1,19,20
1,19,20
1,17,20
1,15,20
0,20,23
1,17,20
1,17,20
1,15,20
1,13,20
0,20,23
1,13,20
1,17,20
1,15,20
0,20,47
1,19,20
1,17,20
1,13,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,13,20
0,20,29
1,17,20
1,19,20
1,17,20
1,17,20
1,9,20
1,13,20
1,19,20
1,17,20
1,19,20
1,17,20
1,15,20
1,15,20
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
1,11,20
1,15,20
0,20,21
1,19,20
1,13,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,17,20
1,19,20
1,9,20
1,19,20
0,20,25
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
1,15,20
1,19,20
1,15,20
1,13,20
1,17,20
0,20,65
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,19,20
0,20,25
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
0,20,23
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,15,20
0,20,27
1,15,20
1,15,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
0,20,29
1,19,20
1,15,20
1,19,20
0,20,43
0,20,21
1,17,20
1,17,20
1,19,20
1,17,20
1,15,20
1,19,20
0,20,43
1,19,20
1,17,20
1,17,20
0,20,63
0,20,23
1,19,20
0,20,23
0,20,29
1,15,20
1,17,20
1,13,20
1,17,20
0,20,21
1,17,20
1,19,20
1,19,20
0,20,21
1,17,20
1,19,20
0,20,29
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
0,20,31
0,20,21
0,20,23
1,11,20
1,19,20
1,11,20
1,17,20
1,15,20
1,15,20
1,15,20
0,20,21
1,5,20
1,19,20
1,15,20
1,19,20
1,13,20
1,15,20
1,19,20
1,17,20
1,19,20
1,13,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
0,20,66
1,19,20
1,19,20
0,20,66
1,19,20
1,19,20
0,20,23
1,19,20
0,20,23
0,20,21
1,17,20
1,17,20
1,19,20
1,9,20
0,20,21
1,19,20
0,20,21
1,19,20
1,17,20
0,20,61
0,20,27
0,20,27
0,20,35
1,17,20
1,15,20
1,19,20
1,17,20
1,19,20
1,19,20
1,15,20
0,20,47
1,17,20
1,13,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
0,20,27
1,17,20
1,17,20
1,17,20
1,19,20
1,15,20
1,15,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
0,20,21
1,17,20
1,17,20
1,13,20
0,20,21
0,20,23
1,15,20
0,20,21
1,15,20
1,19,20
1,19,20
1,17,20
0,20,25
1,13,20
1,17,20
1,15,20
1,19,20
1,13,20
1,17,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,15,20
1,15,20
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
0,20,21
1,19,20
1,15,20
1,19,20
1,19,20
1,17,20
0,20,27
1,15,20
0,20,21
1,15,20
1,13,20
1,19,20
1,17,20
1,17,20
1,13,20
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,17,20
1,17,20
1,19,20
0,20,29
1,19,20
1,9,20
0,20,21
1,19,20
1,19,20
1,17,20
1,15,20
1,17,20
1,17,20
0,20,23
1,15,20
1,19,20
1,19,20
1,19,20
0,20,35
1,17,20
1,15,20
1,13,20
1,15,20
1,17,20
1,17,20
1,15,20
0,20,47
1,17,20
1,19,20
1,15,20
0,20,21
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,15,20
0,20,25
1,19,20
1,19,20
1,17,20
1,19,20
0,20,29
1,17,20
0,20,21
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,15,20
0,20,33
1,19,20
1,15,20
0,20,66
1,19,20
1,15,20
1,13,20
1,17,20
1,11,20
1,15,20
1,17,20
1,19,20
1,15,20
0,20,21
1,15,20
1,13,20
1,15,20
1,17,20
0,20,23
1,19,20
1,15,20
1,13,20
1,11,20
1,19,20
1,17,20
1,13,20
1,15,20
1,17,20
1,19,20
1,17,20
1,9,20
1,19,20
1,11,20
1,15,20
1,15,20
1,17,20
1,17,20
1,19,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,15,20
1,17,20
1,19,20
0,20,33
1,9,20
1,19,20
1,17,20
1,17,20
1,9,20
1,17,20
1,17,20
1,17,20
1,19,20
1,19,20
1,17,20
1,13,20
1,17,20
1,17,20
1,19,20
0,20,23
0,20,23
1,15,20
0,20,23
0,20,23
1,19,20
1,9,20
1,15,20
0,20,66
1,17,20
1,19,20
0,20,21
1,17,20
1,20,22
1,20,22
1,20,23
1,20,24
1,20,22
1,20,22
1,20,28
1,20,22
1,20,22
1,20,29
1,20,21
1,20,22
1,20,22
1,20,22
1,20,24
1,20,22
1,20,24
1,20,22
1,20,24
1,20,22
1,20,22
1,20,23
1,20,22
1,20,23
1,20,22
1,20,26
1,20,25
1,20,26
1,20,21
1,20,22
1,20,22
1,20,25
1,20,21
1,20,22
1,20,22
1,20,22
1,20,33
1,20,27
1,20,24
1,20,23
1,20,24
1,20,22
1,20,22
1,20,24
1,20,22
1,20,22
1,20,29
1,20,22
1,20,23
1,20,36
1,20,22
1,20,25
1,20,22
1,20,21
1,20,29
1,20,30
1,20,22
1,20,23
1,20,30
1,20,24
1,20,26
1,20,24
1,20,23
1,20,22
1,20,21
1,20,26
1,20,24
1,20,25
1,20,22
2,19,20
1,20,22
1,20,22
1,20,23
1,20,22
1,20,22
1,20,23
1,20,21
1,20,21
1,20,22
1,20,22
2,19,20
1,20,33
1,20,22
1,20,22
1,20,21
0,18,21
0,18,29
0,18,21
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
0,18,21
1,17,18
1,17,18
1,17,18
0,18,25
0,18,23
1,17,18
0,18,21
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,23
0,18,37
0,18,21
0,18,19
1,17,18
1,17,18
1,17,18
0,18,27
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
0,18,19
0,18,66
1,17,18
1,17,18
0,18,19
0,18,29
0,18,19
1,17,18
0,18,25
0,18,19
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
0,18,21
1,17,18
0,18,19
1,17,18
0,18,29
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
0,18,21
1,17,18
0,18,66
1,17,18
0,18,21
0,18,29
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
0,18,19
0,18,21
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,21
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,45
0,18,19
1,13,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
0,18,19
0,18,55
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,29
1,17,18
1,17,18
1,15,18
1,17,18
1,17,18
0,18,23
0,18,19
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
0,18,31
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
0,18,39
1,17,18
1,17,18
1,17,18
0,18,19
0,18,19
0,18,66
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
0,18,29
1,17,18
1,17,18
1,17,18
1,17,18
0,18,35
1,17,18
0,18,65
0,18,19
0,18,19
0,18,19
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
0,18,19
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
0,18,21
0,18,21
0,18,21
1,17,18
0,18,49
0,18,19
1,17,18
0,18,21
0,18,19
0,18,59
0,18,21
0,18,19
1,17,18
0,18,19
0,18,21
0,18,23
0,18,27
0,18,66
0,18,19
0,18,21
1,17,18
1,17,18
1,17,18
1,17,18
0,18,27
1,17,18
0,18,27
0,18,19
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
0,18,25
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
0,18,23
0,18,21
0,18,25
1,17,18
0,18,19
1,17,18
0,18,66
1,17,18
1,17,18
1,17,18
0,18,19
0,18,19
1,17,18
0,18,19
0,18,19
0,18,19
1,17,18
1,17,18
0,18,19
0,18,27
1,17,18
1,17,18
0,18,19
1,17,18
0,18,23
0,18,19
0,18,21
1,11,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,21
0,18,27
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
0,18,23
0,18,19
0,18,21
1,17,18
0,18,19
0,18,23
0,18,27
1,17,18
1,17,18
0,18,21
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,43
1,17,18
0,18,25
1,15,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,27
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,29
1,17,18
0,18,25
0,18,25
0,18,21
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,15,18
0,18,19
0,18,19
1,17,18
1,17,18
0,18,33
1,17,18
1,17,18
0,18,66
0,18,19
0,18,21
1,17,18
0,18,23
0,18,19
0,18,66
0,18,19
0,18,43
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
0,18,19
1,17,18
1,13,18
0,18,21
1,17,18
0,18,31
0,18,21
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,27
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,21
0,18,19
0,18,19
0,18,19
1,17,18
0,18,19
1,17,18
1,17,18
0,18,19
0,18,29
1,17,18
1,17,18
1,17,18
0,18,19
0,18,19
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
0,18,19
1,17,18
1,17,18
1,17,18
0,18,25
1,17,18
1,17,18
1,17,18
0,18,21
1,17,18
1,17,18
0,18,21
